empty,1, <U+2666>نمر النمر ذهب ل ايران 1979 ودرس10سنوات وبعدها درب المئات من القطيف في سوريا وانشا 2001في السعوديه مركزا كبيرا ,neut
empty,8, <U+26AA> الاتحاد_الاوروبي يبدي قلقه البالغ بعد اعدام الشيخ المعارض نمر النمر السعوديه القطيف الشيخ_النمر ,neut
empty,1, via youtube على قناه العالم الايراني ماذا قال السعودي البطل في نمر النمر,neut
empty,1, احتجاجات امام قنصليه السعوديه في مشهد الايرانيه على تنفيذ حكم الاعدام في رجل الدين الشيعي نمر النمر ,neut
empty,1, اخر خطبه ل نمر باقر النمر والتي قتلته اليوم ,neut
empty,1, اخيرررا حواري مع والده علي النمر المحكوم عليه بالاعدام في السعوديه الحوار في عدد اليوم من جريده السفير اللبنانيه ,neut
empty,3, اربعه من الشيعه اعدموا مع 43 سني كلهم سعوديين الا اثنان ما سر الثائرين على حكم اعدام النمر فقط سؤال_منطقي,neut
empty,1, افتاا السنه فوجئنا باعدام النمر بعدما ابلغنا مكتب الملك السعودي بتاجيل الحكم ,neut
empty,1, البرلمان الايراني يدين اعدام نمر باقر النمر في السعوديه ,neut
empty,4, الخارجيه الالمانيه اعدام الشيخ النمر سيزيد من التوتر المتنامي في المنطقه ,neut
empty,1, السعوديه تنفذ اعدام الشيخ نمر النمر وسط سخط اقليمي وشعبي واسع السعوديه,neut
empty,4, الكويت النائب عدنان عبدالصمد استشهاد العلامه نمر النمر سيزيد من تعقيد الامور وستكون له ردود فعل واسعه ,neut
empty,3, المصري اليوم تنحاز الى النمر الذي نفذ فيه القصاص وتصفه بالاصلاحي الثائر مشككه في عداله الحكم عليه ابق_الوعي_حيا ,neut
empty,6, النائب الكويتي سيد عدنان عبدالصمد اعدام النمر ستكون له ردود فعل واسعه ,neut
empty,1, النمر معارض وليس ارهابي,neut
empty,1, الهلباوي اعدام الشيخ النمر يثير حفيظه كل الداعين للحوار والسلم وليس فئه معينه,neut
empty,1, ايران _تهدد _السعوديه لاعدام _نمر النمر,neut
empty,4, ايران الحوزه العلميه في قم تعلق الدراسه في مؤسساتها يوم غد الاحد حدادا على اعدام الشيخ النمر,neut
empty,1, ايران امام جمعه اهل السنه ب زاهدان اعدام الشيخ النمر امر لا يصدق وليس لصالح المسلمين والاسلام الميادين ,neut
empty,3, ايران تستدعي القائم بالاعمال السعودي للاحتجاج على اعدام النمر مصر_الاخباريه,neut
empty,4, ايران تهاجم السعوديه بعد اعدام ارهابيين بينهم نمر النمر العربيه,neut
empty,8, ايران غاضبون ايرانيون يقتحمون مبنى القنصليه السعوديه في مشهد على خلفيه اعدام النمر وينزلون العلم السعودي ,neut
