M667613371940872192,1, اثبتت يخرب بيت الهم الخايس المعفن تنزع حجابها وتعصي ربها وتجاهر حتى تثبت لمخلوقاته ان بيئتها جميله لماذا_يا_خوله_العنزي,neg
M667372375055458304,7, اخلعي نقابك وافتحي عبااتك والا قتلتك فضلت الموت بكرامه وخوله فضلت نزع ملابسها لتعيش عاريه لماذا_يا_خوله_العنزي ,neg
M667400714302418944,1, استغفرالله يارب لاتبلانا ماهقيتها من بنت ويلان لماذا_يا_خوله_العنزي,neg
M667711635583311872,5, اشفق على اللي يشكك باصولها عادي ي عزيزي قبيلتك طلع منها ارهابيين جت على عارضه ازياا يعني لماذا_يا_خوله_العنزي,neg
M667379019629883392,6, اشك صراحه انها عنزيه اصيله هذي اخر ختوم تطلع وتقول انها عنزيه لو تسال عن اصلها مابها عرق عنزي لان مافيها غيره وتربيه لماذا_يا_خ ,neg
M667371971731156992,43, اظهار اسم القبيله هوا الهدف الرئيسي لتحرر الفتيات من قبل ملاك قنوات الليبراليه لتفتيت الهويه وصياغه المرحله القامه لماذا ,neg
M667373166461849600,1, الانتقاد والسب والقذف كله عشان ظهرت باسم قبيلتها مو عشان الدين مثل ما يدعون عقول تحتاج الى تنظيف وعلاج من الانفصام لماذا ,neg
M667406996770054144,8, التبرج والسفور كبيره من كبائر الذنوب والمعاصي فمتى يعين البنات انه فعل جاهلي متخلف غير حضاري لماذا_يا_خوله_العنزي ,neg
M667395568721895424,1, التفصخ ليس ممتعا والمنهج النبوي اترضاه لاختك لامك الحريه تفهم بالمقلوب الحريه عندكم التفصخ لماذا_يا_خوله_العنزي,neg
M667377714752528384,2, السعودي يتخرفن على اي بنت حتى لو كانت شديده القبح بس اذا كانت تشترك معه بنفس الموقع الجغرافي يقذفها بدون حتى لا يشوفها ,neg
M667557257924726784,3, السعوديات اذا يبن يسون نفسهم متحررات يخربنها من الاخر معليش احنا مانبي نقاب حجاب فقط ونبي نسوق بس مانبي نستعرض فخوذنا لماذا ,neg
M667416634919944192,3, الشرهه ع اهلك ياخوله اللي شجعوك ع هذا الفعل الغير لايق من الناحيه الدينيه والقبليه مع الاسف ياخوله انك قبيله عزه لماذا ,neg
M667371989024264192,2, الفكر السعودي المستنير للدشير شكرا خوله خطوه جرئيه لانها نزعت عنها ملابسها يشكرونها لماذا_يا_خوله_العنزي ,neg
M667386729423347712,15, القبائل يلطمون اذا شافوا وحده مفكره تكتب في تويتر او في اي موقع فكيف بوحده تطلع بدون عبايه على طول يحطونها متجنسه لماذ ,neg
M667680534038978560,1, الكذب بب ش قبلها نرمين قالت انها زهرانيه واص اللهجه واضح شاميه هن كذابات واحنا عطيناهم اكبر من حجمهم لماذا_يا_خوله_العنزي,neg
M667458018368319488,1, الله يسترنا بستره زمان شفت حسابها بانستقرام بس توقعت مجنسه لماذا_يا_خوله_العنزي,neg
M667382307913916416,1, اللي قاعد يسبها هنا هو نفسه اللي قاعد يدور سنابها مثل الخروف تلعبون على مين لماذا_يا_خوله_العنزي,neg
M667470121527607296,1, الليبرالي والحقوقيين اعزكم يدخل الهاشتاق يمدحها ويتغزل فيها مو عشان جمالها عشانها تفسخت وصارت رخيصه لماذا_يا_خوله_العنزي,neg
M667375202628722688,8, الليبراليين يقولون حريه شخصيه متى اصبح الخروج عن الدين والعادات والتقاليد حريه فاهمين الحريه غلط ربي يمحيهم من هالارض لم ,neg
M667615963261607936,1, المجاهره بنزع الحجاب والمخالفه لصريح القران اذيه وعادي تكلمنا عن داعش وعنها لا تعارض لماذا_يا_خوله_العنزي,neg
M667377839847665664,6, المذيع والمذيعه كلهم طرش بحر وظيفتهم اكتشاف الشاذين من ابناا البلد الحقيقين وتمجيدهم لماذ ,neg
M667565962619678720,4, اليست هذه مجاهره اليست دعوه صريحه للتبرج والسفور اليست في قناه سعوديه هل هي مصادفه ان تخرج الان حسبنا الله لم ,neg
M667387146714656768,6, انا لا الومك ياخوله والله بل اشفق عليك انا الهم اللذين خلفك وغرروا بم وجعلوا لامثالك النكرات منبرا لسذاجتك لماذا_يا_خوله ,neg
